brand,date,price
sjcam,2019-10-25,17906.44
sjcam,2019-10-26,17877.61
sjcam,2019-10-27,22718.91
sjcam,2019-10-28,15773.14
sjcam,2019-10-29,15300.72
sjcam,2019-10-30,16384.079999999998
sjcam,2019-10-31,22347.77
skagen,2019-10-01,18466.24
skagen,2019-10-02,10102.7
skagen,2019-10-03,10308.62
skagen,2019-10-04,9158.48
skagen,2019-10-05,4624.0
skagen,2019-10-06,7857.08
skagen,2019-10-07,6916.0
skagen,2019-10-08,10313.73
skagen,2019-10-09,23783.18
skagen,2019-10-10,11196.13
skagen,2019-10-11,12072.34
skagen,2019-10-12,14412.7
skagen,2019-10-13,10363.19
skagen,2019-10-14,11983.73
skagen,2019-10-15,12852.75
skagen,2019-10-16,10310.73
skagen,2019-10-17,6161.27
skagen,2019-10-18,12876.47
skagen,2019-10-19,13603.37
skagen,2019-10-20,12752.88
skagen,2019-10-21,15618.31
skagen,2019-10-22,16631.53
skagen,2019-10-23,11421.65
skagen,2019-10-24,11093.16
skagen,2019-10-25,12882.68
skagen,2019-10-26,18655.67
skagen,2019-10-27,7744.81
skagen,2019-10-28,21081.54
skagen,2019-10-29,15044.91
skagen,2019-10-30,13673.35
skagen,2019-10-31,9319.12
skullcandy,2019-10-10,138.97
skullcandy,2019-10-15,111.9
skullcandy,2019-10-16,64.33
skullcandy,2019-10-23,51.46
skullcandy,2019-10-25,101.63
skullcandy,2019-10-26,37.3
skullcandy,2019-10-31,10.27
skyworth,2019-10-01,759.3
skyworth,2019-10-06,1184.02
skyworth,2019-10-07,167.29
skyworth,2019-10-10,2007.62
skyworth,2019-10-15,1660.05
skyworth,2019-10-16,501.87
skyworth,2019-10-18,334.58
skyworth,2019-10-19,2960.05
skyworth,2019-10-20,592.01
skyworth,2019-10-21,592.01
skyworth,2019-10-23,167.29
skyworth,2019-10-26,875.14
skyworth,2019-10-29,167.29
skyworth,2019-10-31,334.58
sonda,2019-10-01,873.8699999999999
sonda,2019-10-02,1047.6
sonda,2019-10-03,566.28
sonda,2019-10-04,947.22
sonda,2019-10-05,1151.85
sonda,2019-10-06,433.71
sonda,2019-10-07,792.78
sonda,2019-10-08,1691.1
sonda,2019-10-09,558.54
sonda,2019-10-10,409.26
sonda,2019-10-11,536.67
sonda,2019-10-12,386.1
sonda,2019-10-13,732.27
sonda,2019-10-14,588.15
sonda,2019-10-15,480.03
sonda,2019-10-16,229.08
sonda,2019-10-17,280.56
sonda,2019-10-18,380.94
sonda,2019-10-19,433.71
sonda,2019-10-20,377.07
sonda,2019-10-21,405.39
sonda,2019-10-22,306.29999999999995
sonda,2019-10-23,250.95
sonda,2019-10-24,504.48
sonda,2019-10-25,332.03999999999996
sonda,2019-10-26,254.82
sonda,2019-10-27,305.01
sonda,2019-10-28,124.83
sonda,2019-10-29,253.52999999999997
sonda,2019-10-30,226.5
sonda,2019-10-31,256.11
sony,2019-10-01,2633752.93
sony,2019-10-02,2419470.66
sony,2019-10-03,2340802.49
sony,2019-10-04,2761277.14
sony,2019-10-05,2908266.98
sony,2019-10-06,2813164.77
sony,2019-10-07,2372806.64
sony,2019-10-08,2590518.52
sony,2019-10-09,2615929.86
sony,2019-10-10,2614793.34
sony,2019-10-11,2724903.45
sony,2019-10-12,3120375.77
sony,2019-10-13,3359493.3
sony,2019-10-14,3656862.69
sony,2019-10-15,3977251.3
sony,2019-10-16,3768280.04
sony,2019-10-17,3372125.7199999997
sony,2019-10-18,3041709.25
sony,2019-10-19,3501102.82
sony,2019-10-20,3396644.28
sony,2019-10-21,3066221.27
sony,2019-10-22,3212185.66
sony,2019-10-23,3018216.53
sony,2019-10-24,3089886.0
sony,2019-10-25,3258229.55
sony,2019-10-26,3198332.82
sony,2019-10-27,3316618.96
sony,2019-10-28,2842387.82
sony,2019-10-29,2837215.14
sony,2019-10-30,2736878.39
sony,2019-10-31,2926461.73
soundking,2019-10-01,5727.29
soundking,2019-10-02,11570.41
soundking,2019-10-03,16108.47
soundking,2019-10-04,5472.45
soundking,2019-10-05,6406.32
soundking,2019-10-06,11323.28
soundking,2019-10-07,10771.15
soundking,2019-10-08,8265.31
soundking,2019-10-09,12461.02
soundking,2019-10-10,1178.92
soundking,2019-10-11,3454.38
soundking,2019-10-12,9968.81
soundking,2019-10-13,4311.03
soundking,2019-10-14,6668.09
soundking,2019-10-15,7076.08
soundking,2019-10-16,1425.27
soundking,2019-10-17,3402.8999999999996
soundking,2019-10-18,9267.39
soundking,2019-10-19,2316.14
soundking,2019-10-20,3351.42
soundking,2019-10-21,6728.58
soundking,2019-10-22,2072.1099999999997
soundking,2019-10-23,2764.54
soundking,2019-10-24,3698.92
soundking,2019-10-25,10544.62
soundking,2019-10-26,5219.16
soundking,2019-10-27,4194.69
soundking,2019-10-28,5915.179999999999
soundking,2019-10-29,13935.45
soundking,2019-10-30,4463.41
soundking,2019-10-31,7888.209999999999
soundstream,2019-10-01,342.3
soundstream,2019-10-02,73.35
soundstream,2019-10-03,48.9
soundstream,2019-10-04,146.7
soundstream,2019-10-05,513.4499999999999
soundstream,2019-10-06,122.25
soundstream,2019-10-07,171.15
soundstream,2019-10-08,195.6
soundstream,2019-10-09,171.15
soundstream,2019-10-10,220.05
soundstream,2019-10-11,146.7
soundstream,2019-10-12,48.9
soundstream,2019-10-13,24.45
soundstream,2019-10-14,220.05
soundstream,2019-10-15,171.15
soundstream,2019-10-16,195.6
soundstream,2019-10-17,97.8
soundstream,2019-10-18,24.45
soundstream,2019-10-19,195.6
soundstream,2019-10-20,73.35
soundstream,2019-10-21,48.9
soundstream,2019-10-22,146.7
soundstream,2019-10-23,97.8
soundstream,2019-10-24,146.7
soundstream,2019-10-25,171.15
soundstream,2019-10-26,171.15
soundstream,2019-10-27,244.5
soundstream,2019-10-28,146.7
soundstream,2019-10-29,171.15
soundstream,2019-10-30,268.95
soundstream,2019-10-31,244.5
squier,2019-10-01,7416.129999999999
squier,2019-10-02,3786.96
squier,2019-10-03,3629.17
squier,2019-10-04,3944.75
squier,2019-10-05,7731.71
squier,2019-10-06,4260.33
squier,2019-10-07,4102.54
squier,2019-10-08,4891.49
squier,2019-10-09,2998.01
squier,2019-10-10,3313.5899999999997
squier,2019-10-11,6627.179999999999
squier,2019-10-12,4418.12
squier,2019-10-13,6469.389999999999
squier,2019-10-14,1420.11
squier,2019-10-15,4733.7
squier,2019-10-16,2209.06
squier,2019-10-17,1735.6899999999998
squier,2019-10-18,1577.9
squier,2019-10-19,4575.91
squier,2019-10-20,1893.48
squier,2019-10-21,1735.6899999999998
squier,2019-10-22,1420.11
squier,2019-10-23,473.37
squier,2019-10-24,157.79
squier,2019-10-25,1262.32
squier,2019-10-26,2682.43
squier,2019-10-27,1893.48
squier,2019-10-28,6784.969999999999
squier,2019-10-29,2682.43
squier,2019-10-30,631.16
squier,2019-10-31,1577.9
stagg,2019-10-01,14274.44
stagg,2019-10-02,11492.14
stagg,2019-10-03,12831.95
stagg,2019-10-04,12933.36
stagg,2019-10-05,20225.39
stagg,2019-10-06,13716.68
stagg,2019-10-07,13406.75
stagg,2019-10-08,12120.82
stagg,2019-10-09,15182.97
stagg,2019-10-10,11497.74
stagg,2019-10-11,16108.71
stagg,2019-10-12,17264.46
stagg,2019-10-13,15367.9
stagg,2019-10-14,13286.96
stagg,2019-10-15,16094.25
stagg,2019-10-16,11422.38
stagg,2019-10-17,11211.84
stagg,2019-10-18,16376.35
stagg,2019-10-19,14090.55
stagg,2019-10-20,13730.53
stagg,2019-10-21,15142.93
stagg,2019-10-22,13503.35
stagg,2019-10-23,13187.21
stagg,2019-10-24,14527.52
stagg,2019-10-25,19825.39
stagg,2019-10-26,14948.43
stagg,2019-10-27,15782.55
stagg,2019-10-28,12011.19
stagg,2019-10-29,15200.4
stagg,2019-10-30,18804.08
stagg,2019-10-31,18867.86
steelseries,2019-10-01,5614.69
steelseries,2019-10-02,10013.96
steelseries,2019-10-03,6979.03
steelseries,2019-10-04,4479.18
steelseries,2019-10-05,6012.7
steelseries,2019-10-06,6373.6
steelseries,2019-10-07,6137.29
steelseries,2019-10-08,6469.93
steelseries,2019-10-09,7919.74
steelseries,2019-10-10,6563.87
steelseries,2019-10-11,14244.26
steelseries,2019-10-12,4698.63
steelseries,2019-10-13,5418.63
steelseries,2019-10-14,3792.22
steelseries,2019-10-15,9758.61
steelseries,2019-10-16,6584.12
steelseries,2019-10-17,5480.76
steelseries,2019-10-18,6861.54
steelseries,2019-10-19,7639.19
steelseries,2019-10-20,7423.04
steelseries,2019-10-21,6210.820000000001
steelseries,2019-10-22,4654.72
steelseries,2019-10-23,5586.49
steelseries,2019-10-24,5006.54
steelseries,2019-10-25,13436.08
steelseries,2019-10-26,6263.7300000000005
steelseries,2019-10-27,6843.84
steelseries,2019-10-28,14303.71
steelseries,2019-10-29,4086.04
steelseries,2019-10-30,4787.97
steelseries,2019-10-31,8093.320000000001
storm,2019-10-02,150.84
storm,2019-10-04,165.77
storm,2019-10-05,165.77
storm,2019-10-06,612.11
storm,2019-10-08,1043.52
storm,2019-10-11,150.84
storm,2019-10-12,449.43
storm,2019-10-13,165.77
storm,2019-10-15,461.78
storm,2019-10-16,1242.24
storm,2019-10-19,150.84
storm,2019-10-20,1148.52
storm,2019-10-21,150.84
storm,2019-10-22,332.56
storm,2019-10-23,1314.29
storm,2019-10-24,2826.25
storm,2019-10-25,979.15
storm,2019-10-26,3624.19
storm,2019-10-27,3159.32
storm,2019-10-28,3180.46
storm,2019-10-29,1779.67
storm,2019-10-30,3276.19
storm,2019-10-31,2297.04
studiomaster,2019-10-01,3397.76
studiomaster,2019-10-02,6795.52
studiomaster,2019-10-03,5045.16
studiomaster,2019-10-04,1698.88
studiomaster,2019-10-05,2548.32
studiomaster,2019-10-06,12690.12
studiomaster,2019-10-07,7593.48
studiomaster,2019-10-08,5920.34
studiomaster,2019-10-09,6795.52
studiomaster,2019-10-10,6744.040000000001
studiomaster,2019-10-11,7619.22
studiomaster,2019-10-12,12638.64
studiomaster,2019-10-13,8468.66
studiomaster,2019-10-14,12381.240000000002
studiomaster,2019-10-15,5920.34
studiomaster,2019-10-16,4195.72
studiomaster,2019-10-17,6692.56
studiomaster,2019-10-18,7542.0
studiomaster,2019-10-19,10013.1
studiomaster,2019-10-22,3346.28
studiomaster,2019-10-23,3346.28
studiomaster,2019-10-24,5096.64
studiomaster,2019-10-25,2522.58
studiomaster,2019-10-26,823.7
studiomaster,2019-10-27,2548.32
studiomaster,2019-10-28,2548.32
studiomaster,2019-10-29,3397.76
studiomaster,2019-10-30,3346.28
studiomaster,2019-10-31,1698.88
superlux,2019-10-01,188.68
superlux,2019-10-02,341.06
superlux,2019-10-03,523.3
superlux,2019-10-04,530.26
superlux,2019-10-05,756.79
superlux,2019-10-06,247.11
superlux,2019-10-07,151.87
superlux,2019-10-08,565.02
superlux,2019-10-09,1281.89
superlux,2019-10-10,213.64
superlux,2019-10-11,383.02
superlux,2019-10-12,108.11
superlux,2019-10-13,267.71000000000004
superlux,2019-10-14,277.49
superlux,2019-10-15,229.09
superlux,2019-10-16,258.69
superlux,2019-10-18,239.66
superlux,2019-10-19,291.14
superlux,2019-10-20,365.52
superlux,2019-10-21,808.26
superlux,2019-10-22,311.44
superlux,2019-10-23,82.37
superlux,2019-10-24,411.34
superlux,2019-10-25,335.91
superlux,2019-10-26,247.11
superlux,2019-10-27,791.52
superlux,2019-10-28,326.39
superlux,2019-10-29,307.6
superlux,2019-10-30,182.25
superlux,2019-10-31,800.02
suunto,2019-10-01,32204.35
suunto,2019-10-02,45671.85
suunto,2019-10-03,29803.16
suunto,2019-10-04,44922.29
suunto,2019-10-05,38520.33
suunto,2019-10-06,43484.67
suunto,2019-10-07,85417.96
suunto,2019-10-08,37686.51
suunto,2019-10-09,44074.87
suunto,2019-10-10,52200.26
suunto,2019-10-11,64146.32
suunto,2019-10-12,63583.1
suunto,2019-10-13,75536.89
suunto,2019-10-14,51016.51
suunto,2019-10-15,57105.15
suunto,2019-10-16,43846.78
suunto,2019-10-17,63432.75
suunto,2019-10-18,63087.9
suunto,2019-10-19,63675.03
suunto,2019-10-20,63184.77
suunto,2019-10-21,41084.3
suunto,2019-10-22,38410.53
suunto,2019-10-23,41185.189999999995
suunto,2019-10-24,28349.31
suunto,2019-10-25,39143.439999999995
suunto,2019-10-26,29464.89
suunto,2019-10-27,51354.9
suunto,2019-10-28,53361.52
suunto,2019-10-29,30514.879999999997
suunto,2019-10-30,33968.27
suunto,2019-10-31,33437.21
suzuki,2019-10-01,602.32
suzuki,2019-10-02,480.06000000000006
suzuki,2019-10-19,1054.0600000000002
suzuki,2019-10-22,301.16
suzuki,2019-10-23,630.6400000000001
suzuki,2019-10-28,109.4
sven,2019-10-01,4125.26
sven,2019-10-02,4027.01
sven,2019-10-03,3830.18
sven,2019-10-04,7188.7699999999995
sven,2019-10-05,7156.56
sven,2019-10-06,6898.15
sven,2019-10-07,4254.74
sven,2019-10-08,4908.06
sven,2019-10-09,4412.98
sven,2019-10-10,5303.53
sven,2019-10-11,3864.58
sven,2019-10-12,4684.85
sven,2019-10-13,6752.99
sven,2019-10-14,6324.11
sven,2019-10-15,9452.91
sven,2019-10-16,7871.99
sven,2019-10-17,8790.93
sven,2019-10-18,9073.96
sven,2019-10-19,8530.36
sven,2019-10-20,7075.3
sven,2019-10-21,6221.4800000000005
sven,2019-10-22,4121.44
sven,2019-10-23,5152.92
sven,2019-10-24,4869.17
sven,2019-10-25,3742.37
sven,2019-10-26,4861.93
sven,2019-10-27,7868.75
sven,2019-10-28,5098.15
sven,2019-10-29,5020.01
sven,2019-10-30,4597.47
sven,2019-10-31,7573.71
swat,2019-10-01,1963.73
swat,2019-10-02,3100.92
swat,2019-10-03,1626.03
swat,2019-10-04,1508.38
swat,2019-10-05,2111.73
swat,2019-10-06,1430.65
swat,2019-10-07,1796.1799999999998
swat,2019-10-08,2713.79
swat,2019-10-09,2543.41
swat,2019-10-10,1001.56
swat,2019-10-11,1780.74
swat,2019-10-12,1733.11
swat,2019-10-13,2497.0699999999997
swat,2019-10-14,1332.11
swat,2019-10-15,1205.71
swat,2019-10-16,961.41
swat,2019-10-17,870.3
swat,2019-10-18,2178.41
swat,2019-10-19,1097.34
swat,2019-10-20,3600.31
swat,2019-10-21,1730.52
swat,2019-10-22,1252.02
swat,2019-10-23,2489.0899999999997
swat,2019-10-24,996.65
swat,2019-10-25,1708.6699999999998
swat,2019-10-26,1558.85
swat,2019-10-27,1643.8
swat,2019-10-28,615.21
swat,2019-10-29,2291.66
swat,2019-10-30,990.49
swat,2019-10-31,1494.23
swatch,2019-10-01,11238.75
swatch,2019-10-02,22014.15
swatch,2019-10-03,10372.88
swatch,2019-10-04,11375.12
swatch,2019-10-05,14143.21
swatch,2019-10-06,8992.31
swatch,2019-10-07,11408.45
swatch,2019-10-08,11264.21
swatch,2019-10-09,9929.8
swatch,2019-10-10,11755.07
swatch,2019-10-11,15681.73
swatch,2019-10-12,16086.15
swatch,2019-10-13,12885.77
swatch,2019-10-14,11543.53
swatch,2019-10-15,11515.6
swatch,2019-10-16,11723.55
swatch,2019-10-17,7193.71
swatch,2019-10-18,6854.9800000000005
swatch,2019-10-19,11994.56
swatch,2019-10-20,10514.49
swatch,2019-10-21,6207.63
swatch,2019-10-22,9698.54
swatch,2019-10-23,8031.12
swatch,2019-10-24,11091.68
swatch,2019-10-25,10370.77
swatch,2019-10-26,15817.24
swatch,2019-10-27,12662.83
swatch,2019-10-28,11643.54
swatch,2019-10-29,8570.34
swatch,2019-10-30,5798.64
swatch,2019-10-31,6489.99
swissline,2019-10-01,723.0
swissline,2019-10-02,1445.94
swissline,2019-10-03,963.88
swissline,2019-10-04,240.94
swissline,2019-10-05,240.94
swissline,2019-10-06,1686.51
swissline,2019-10-07,722.79
swissline,2019-10-09,481.79
swissline,2019-10-10,240.88
swissline,2019-10-11,722.61
swissline,2019-10-12,722.53
swissline,2019-10-14,963.36
swissline,2019-10-15,240.84
swissline,2019-10-17,722.36
swissline,2019-10-18,722.3100000000001
swissline,2019-10-19,722.29
swissline,2019-10-20,722.28
swissline,2019-10-21,722.26
swissline,2019-10-23,962.94
swissline,2019-10-24,240.73
swissline,2019-10-25,722.15
swissline,2019-10-26,1925.42
swissline,2019-10-27,721.95
swissline,2019-10-28,481.3
swissline,2019-10-30,240.61
swissline,2019-10-31,481.15
t.bone,2019-10-01,36.04
takamine,2019-10-01,118619.42
takamine,2019-10-02,112723.77
takamine,2019-10-03,106843.91
takamine,2019-10-04,103698.37
takamine,2019-10-05,132894.06
takamine,2019-10-06,97082.26
takamine,2019-10-07,98065.83
takamine,2019-10-08,73033.39
takamine,2019-10-09,78165.81
takamine,2019-10-10,121389.32
takamine,2019-10-11,115883.87
takamine,2019-10-12,88687.92
takamine,2019-10-13,70612.88
takamine,2019-10-14,63260.68
takamine,2019-10-15,103060.71
takamine,2019-10-16,34249.94
takamine,2019-10-17,44558.869999999995
takamine,2019-10-18,51294.81
takamine,2019-10-19,36137.25
takamine,2019-10-20,54491.68
takamine,2019-10-21,52913.43
takamine,2019-10-22,49973.130000000005
takamine,2019-10-23,78765.14
takamine,2019-10-24,35014.01
takamine,2019-10-25,89122.98
takamine,2019-10-26,31841.17
takamine,2019-10-27,40105.5
takamine,2019-10-28,12906.35
takamine,2019-10-29,30600.0
takamine,2019-10-30,32114.81
takamine,2019-10-31,42327.130000000005
tanglewood,2019-10-01,988.19
tanglewood,2019-10-02,515.59
tanglewood,2019-10-03,2247.96
tanglewood,2019-10-04,2388.76
tanglewood,2019-10-05,244.54
tanglewood,2019-10-07,542.1
tanglewood,2019-10-08,900.93
tanglewood,2019-10-09,2494.29
tanglewood,2019-10-10,362.95
tanglewood,2019-10-11,12118.77
tanglewood,2019-10-12,1474.96
tanglewood,2019-10-13,1840.48
tanglewood,2019-10-14,5055.49
tanglewood,2019-10-15,6098.0
tanglewood,2019-10-16,3698.97
tanglewood,2019-10-17,2092.74
tanglewood,2019-10-18,5634.7
tanglewood,2019-10-19,6450.68
tanglewood,2019-10-20,2424.8
tanglewood,2019-10-21,1572.78
tanglewood,2019-10-22,3279.4
tanglewood,2019-10-23,1747.8
tanglewood,2019-10-24,1256.15
tanglewood,2019-10-25,733.62
tanglewood,2019-10-26,834.0
tanglewood,2019-10-27,419.58
tanglewood,2019-10-28,175.04
tanglewood,2019-10-29,628.0799999999999
tanglewood,2019-10-30,1711.76
tanglewood,2019-10-31,2862.38
tascam,2019-10-02,398.98
tascam,2019-10-03,54.06
tascam,2019-10-05,852.02
tascam,2019-10-06,398.98
tascam,2019-10-07,398.98
tascam,2019-10-08,186.52
tascam,2019-10-09,373.04
tascam,2019-10-10,373.04
tascam,2019-10-11,374.0
tascam,2019-10-12,374.0
tascam,2019-10-13,1196.94
tascam,2019-10-15,585.98
tascam,2019-10-16,398.98
tascam,2019-10-18,398.98
tascam,2019-10-19,398.98
tascam,2019-10-20,1383.94
tascam,2019-10-21,398.98
tascam,2019-10-22,374.0
tascam,2019-10-23,187.0
tascam,2019-10-24,1782.92
tascam,2019-10-26,5353.18
tascam,2019-10-27,1595.92
tascam,2019-10-29,1836.98
tascam,2019-10-30,559.5600000000001
tascam,2019-10-31,1569.98
tcl,2019-10-01,261822.06
tcl,2019-10-02,276398.83
tcl,2019-10-03,291855.71
tcl,2019-10-04,406002.1
tcl,2019-10-05,456756.46
tcl,2019-10-06,405415.21
tcl,2019-10-07,216245.11
tcl,2019-10-08,276935.3
tcl,2019-10-09,269992.87
tcl,2019-10-10,294618.17
tcl,2019-10-11,332464.15
tcl,2019-10-12,377558.01
tcl,2019-10-13,363865.82
tcl,2019-10-14,330955.57
tcl,2019-10-15,356207.5
tcl,2019-10-16,368281.51
tcl,2019-10-17,416780.59
tcl,2019-10-18,421345.14
tcl,2019-10-19,382792.37
tcl,2019-10-20,374134.55
tcl,2019-10-21,325946.1
tcl,2019-10-22,314200.23
tcl,2019-10-23,292855.38
tcl,2019-10-24,381418.93
tcl,2019-10-25,349720.75
tcl,2019-10-26,372253.74
tcl,2019-10-27,475094.07
tcl,2019-10-28,423897.36
tcl,2019-10-29,367828.22
tcl,2019-10-30,375715.75
tcl,2019-10-31,326809.47
tecno,2019-10-01,16429.59
tecno,2019-10-02,18874.45
tecno,2019-10-03,17726.7
tecno,2019-10-04,19950.45
tecno,2019-10-05,19971.55
tecno,2019-10-06,21791.91
tecno,2019-10-07,18704.82
tecno,2019-10-08,20919.29
tecno,2019-10-09,19541.15
tecno,2019-10-10,19211.17
tecno,2019-10-11,13461.48
tecno,2019-10-12,17063.37
tecno,2019-10-13,19217.08
tecno,2019-10-14,15048.08
tecno,2019-10-15,18744.48
tecno,2019-10-16,21528.6
tecno,2019-10-17,15878.5
tecno,2019-10-18,14933.3
tecno,2019-10-19,21606.48
tecno,2019-10-20,21537.72
tecno,2019-10-21,22619.11
tecno,2019-10-22,20673.07
tecno,2019-10-23,22287.82
tecno,2019-10-24,19473.01
tecno,2019-10-25,22829.67
tecno,2019-10-26,23896.390000000003
tecno,2019-10-27,20098.01
tecno,2019-10-28,21754.460000000003
tecno,2019-10-29,21685.73
tecno,2019-10-30,21120.97
tecno,2019-10-31,18697.94
tesler,2019-10-01,615.68
tesler,2019-10-02,461.76
tesler,2019-10-03,1308.32
tesler,2019-10-04,615.68
tesler,2019-10-05,1385.28
tesler,2019-10-06,230.88
tesler,2019-10-07,461.76
tesler,2019-10-08,307.84
tesler,2019-10-09,153.92
tesler,2019-10-10,1154.4
tesler,2019-10-11,1616.16
tesler,2019-10-12,1693.12
tesler,2019-10-13,2308.7999999999997
tesler,2019-10-14,1462.2399999999998
tesler,2019-10-15,1616.16
tesler,2019-10-16,1308.32
tesler,2019-10-17,1308.32
tesler,2019-10-18,1616.16
tesler,2019-10-19,615.68
tesler,2019-10-20,538.7199999999999
tesler,2019-10-21,384.7999999999999
tesler,2019-10-22,615.68
tesler,2019-10-23,307.84
tesler,2019-10-24,1154.4
tesler,2019-10-25,538.7199999999999
tesler,2019-10-26,923.52
tesler,2019-10-27,692.64
tesler,2019-10-28,692.64
tesler,2019-10-29,307.84
tesler,2019-10-30,1154.4
tesler,2019-10-31,1077.4399999999998
tesoro,2019-10-02,73.36
tesoro,2019-10-05,73.36
tesoro,2019-10-13,73.36
tesoro,2019-10-30,146.72
texet,2019-10-01,37261.42
texet,2019-10-02,33727.32
texet,2019-10-03,30604.46
texet,2019-10-04,38574.2
texet,2019-10-05,34272.93
texet,2019-10-06,33069.07
texet,2019-10-07,31852.83
texet,2019-10-08,31405.4
texet,2019-10-09,34047.96
texet,2019-10-10,36446.01
texet,2019-10-11,34548.15
texet,2019-10-12,38127.8
texet,2019-10-13,35482.95
texet,2019-10-14,34385.63
texet,2019-10-15,34625.27
texet,2019-10-16,38158.4
texet,2019-10-17,36841.91
texet,2019-10-18,38594.51
texet,2019-10-19,31504.44
texet,2019-10-20,35576.41
texet,2019-10-21,33631.29
texet,2019-10-22,29935.77
texet,2019-10-23,33022.28
texet,2019-10-24,32521.21
texet,2019-10-25,30926.37
texet,2019-10-26,33281.72
texet,2019-10-27,33764.45
texet,2019-10-28,26407.44
texet,2019-10-29,27540.47
texet,2019-10-30,30341.27
texet,2019-10-31,28664.84
tissot,2019-10-01,1226305.89
tissot,2019-10-02,1352158.81
tissot,2019-10-03,1042121.21
tissot,2019-10-04,908730.35
tissot,2019-10-05,839320.14
tissot,2019-10-06,818562.28
tissot,2019-10-07,876081.9
tissot,2019-10-08,926829.18
tissot,2019-10-09,912317.32
tissot,2019-10-10,819888.24
tissot,2019-10-11,1088452.48
tissot,2019-10-12,1016903.65
tissot,2019-10-13,1201109.6
tissot,2019-10-14,782576.03
tissot,2019-10-15,862634.33
tissot,2019-10-16,917053.97
tissot,2019-10-17,740109.55
tissot,2019-10-18,660044.52
tissot,2019-10-19,827512.79
tissot,2019-10-20,838518.38
tissot,2019-10-21,798190.5700000001
tissot,2019-10-22,661306.36
tissot,2019-10-23,639489.64
tissot,2019-10-24,694747.87
tissot,2019-10-25,838175.4
tissot,2019-10-26,792035.51
tissot,2019-10-27,730315.4
tissot,2019-10-28,548619.35
tissot,2019-10-29,588660.79
tissot,2019-10-30,499964.42
tissot,2019-10-31,869008.04
torgue,2019-10-03,1055.37
torgue,2019-10-05,334.63
torgue,2019-10-06,334.63
torgue,2019-10-07,386.11
torgue,2019-10-08,386.11
torgue,2019-10-09,334.63
torgue,2019-10-10,669.26
torgue,2019-10-11,386.11
torgue,2019-10-12,386.11
torgue,2019-10-13,334.63
torgue,2019-10-17,669.26
torgue,2019-10-18,772.22
torgue,2019-10-20,772.22
torgue,2019-10-22,386.11
torgue,2019-10-23,1441.48
torgue,2019-10-24,334.63
torgue,2019-10-27,720.74
torgue,2019-10-29,772.22
torgue,2019-10-30,1158.33
toshiba,2019-10-01,139325.65
toshiba,2019-10-02,167928.51
toshiba,2019-10-03,174078.82
toshiba,2019-10-04,228116.79
toshiba,2019-10-05,215965.37
toshiba,2019-10-06,198135.73
toshiba,2019-10-07,163224.73
toshiba,2019-10-08,176192.12
toshiba,2019-10-09,159924.68
toshiba,2019-10-10,153987.46
toshiba,2019-10-11,187759.97
toshiba,2019-10-12,193125.7
toshiba,2019-10-13,234760.98
toshiba,2019-10-14,170988.66
toshiba,2019-10-15,242830.4
toshiba,2019-10-16,194361.12
toshiba,2019-10-17,196584.66
toshiba,2019-10-18,168915.77000000002
toshiba,2019-10-19,188251.48
toshiba,2019-10-20,137668.68
toshiba,2019-10-21,120328.17
toshiba,2019-10-22,121327.73
toshiba,2019-10-23,103586.0
toshiba,2019-10-24,138170.44
toshiba,2019-10-25,142645.84
toshiba,2019-10-26,111952.59
toshiba,2019-10-27,131414.68
toshiba,2019-10-28,121156.22
toshiba,2019-10-29,130137.0
toshiba,2019-10-30,119340.66
toshiba,2019-10-31,142730.7
tp-link,2019-10-01,56890.91
tp-link,2019-10-02,59514.36
tp-link,2019-10-03,72426.9
tp-link,2019-10-04,70481.81
tp-link,2019-10-05,69875.4
tp-link,2019-10-06,60210.41
tp-link,2019-10-07,51470.86
tp-link,2019-10-08,80978.15
tp-link,2019-10-09,82945.01
tp-link,2019-10-10,77465.74
tp-link,2019-10-11,85779.26
tp-link,2019-10-12,78608.48
tp-link,2019-10-13,81562.59999999999
tp-link,2019-10-14,82485.02
tp-link,2019-10-15,61020.03
tp-link,2019-10-16,87304.67
tp-link,2019-10-17,74989.01
tp-link,2019-10-18,59807.32
tp-link,2019-10-19,78207.05
tp-link,2019-10-20,82308.70999999999
tp-link,2019-10-21,70401.91
tp-link,2019-10-22,77742.09
tp-link,2019-10-23,92432.09
tp-link,2019-10-24,86660.39
tp-link,2019-10-25,91081.58
tp-link,2019-10-26,93492.64
tp-link,2019-10-27,88212.20999999999
tp-link,2019-10-28,83686.01
tp-link,2019-10-29,70142.65
tp-link,2019-10-30,64951.53
tp-link,2019-10-31,62605.02
traser,2019-10-01,7153.36
traser,2019-10-02,5137.82
traser,2019-10-03,6987.57
traser,2019-10-04,25735.04
traser,2019-10-05,14710.3
traser,2019-10-06,5105.39
traser,2019-10-07,4401.14
traser,2019-10-08,15013.53
traser,2019-10-09,9279.52
traser,2019-10-10,10963.48
traser,2019-10-11,14247.5
traser,2019-10-12,19053.32
traser,2019-10-13,18829.87
traser,2019-10-14,7879.73
traser,2019-10-15,11126.15
traser,2019-10-16,13563.24
traser,2019-10-17,7186.8099999999995
traser,2019-10-18,6015.099999999999
traser,2019-10-19,11187.91
traser,2019-10-20,15095.38
traser,2019-10-21,11791.84
traser,2019-10-22,7206.88
traser,2019-10-23,8299.82
traser,2019-10-24,7782.95
traser,2019-10-25,4401.66
traser,2019-10-26,12576.9
traser,2019-10-27,8644.76
